song_id,release_year,key,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,popularity,artist_type,genre,hit,duration_log,followers_log
2Joq1oxXUS5boRs8DjQiyW,1977,F,0.336,0.649,0.718,3.11e-06,0.15,-8.087,0.0352,0.945,126.541,0.0,band,unknown,0,12.179574654223945,2.0794415416798357
2JpQY9IbkIsea7wJdp8sof,1992,A,0.47,0.744,0.677,0.0,0.401,-5.833,0.0377,0.674,119.386,50.0,band,funk,1,12.741243504484821,12.95483900035285
2JpUkUR0OsOlUUfm6iS8ic,2006,"C♯, D♭",0.177,0.571,0.613,0.0,0.216,-6.836,0.252,0.583,83.317,82.0,singer,pop,1,12.34850059616245,14.862423855926123
2JqDMMFTzIYXD1qFORHfhc,2007,"C♯, D♭",0.601,0.751,0.572,0.929,0.128,-9.705,0.11,0.722,79.982,46.0,-,unknown,0,12.231223689610136,10.551663517451031
2JqUeiLhwarCNO5H5Yc2Kd,1970,C,0.101,0.209,0.854,0.0,0.98,-9.024,0.133,0.106,124.097,75.0,band,rock,0,12.660273948097464,14.81658682481197
2Jy7WpTqsa8yJtrdvfse0o,1965,G,0.929,0.292,0.322,0.000169,0.162,-8.13,0.0271,0.179,82.316,65.0,singer,adult standards,0,12.462422707034682,12.285077892150127
2JzTfNN8k3O6l42DZMj80Q,1969,B,0.919,0.189,0.226,1.36e-06,0.164,-15.498,0.0321,0.237,171.29,79.0,-,adult standards,0,12.215369297435268,14.964938577004391
2JzYETaHEZUTQpdknoARFx,1984,"C♯, D♭",0.0021,0.601,0.598,0.872,0.95,-13.141,0.0399,0.647,93.933,49.0,band,disco,0,12.709030398616878,11.82813758410083
2K1d632SYsYwt8SMYE9V2L,1975,C,0.703,0.556,0.464,0.0,0.108,-11.297,0.0386,0.775,92.391,42.0,singer,kids,0,12.241251547712892,9.890300990731953
2K87XMYnUMqLcX3zvtAF4G,2015,C,0.109,0.73,0.703,0.0,0.0657,-5.672,0.0369,0.595,138.113,86.0,band,kids,1,12.165880660845373,16.44052597403504
2K8m5ejYirLcm8km22aMMx,1973,"C♯, D♭",0.476,0.555,0.461,0.127,0.215,-13.028,0.0296,0.464,170.035,68.0,singer,rock,1,12.170683781456999,13.116986950287084
2KBudV1Lf6ZDIS9hi60Lc5,2011,E,0.724,0.54,0.422,0.0,0.113,-6.959,0.0282,0.203,131.966,76.0,band,country,1,12.336052112528863,14.50881272651296
2KCJYwlBWxdlwyIYckIf6V,1988,E,0.563,0.58,0.948,0.0,0.195,-3.892,0.0616,0.6,93.45,80.0,band,rock,1,12.490100549633691,15.771857623855317
2KEcleyLP9GWym7l7SjR97,1983,E,0.0161,0.391,0.878,4.89e-05,0.13,-6.976,0.0397,0.73,155.3,34.0,band,rock,0,12.266231276436766,9.23561817916045
2KF1WqblO6UDPoVAkLF9EW,1987,"C♯, D♭",0.0391,0.707,0.633,6.19e-05,0.1,-16.351,0.0554,0.896,106.824,42.0,band,hip hop/rap,0,12.258584447236059,10.727706854189794
2KFx0xytS5XgKEk71s2xAI,2010,B,0.752,0.492,0.383,0.000413,0.119,-7.735,0.0277,0.248,132.1,76.0,singer,country,0,12.282482608924926,14.183292490302527
2KGTNgVuEJpcqPhxRCQhSy,1981,D,0.457,0.71,0.633,1.5e-05,0.0967,-9.376,0.0531,0.702,151.522,48.0,band,functional,1,12.311157623230903,10.714439990727769
2KGtWsl6mRYlLZchWqLTH3,1965,C,0.817,0.399,0.434,7.86e-06,0.191,-13.757,0.0312,0.759,103.65,34.0,band,adult standards,0,11.729575982087773,9.75504554717585
2KH16WveTQWT6KOG9Rg6e2,1982,C,0.132,0.817,0.599,0.000311,0.0873,-9.249,0.0328,0.548,108.873,71.0,-,rock,1,12.411626399433258,13.02518926155
2KHG3Jkn1jvPwUebD8Wfjb,1968,C,0.822,0.644,0.514,1.68e-05,0.0631,-12.622,0.0348,0.671,114.873,55.0,-,traditional,1,12.009497994258108,10.775199241012317
2KIxyCvBR4u1f9B2IRdlXX,2004,"G♯, A♭",0.0887,0.661,0.422,2.39e-06,0.164,-6.918,0.0282,0.428,117.007,70.0,singer,pop,0,12.39410287679111,14.098704071892296
2KOt2JrCB720UxIbyzweQo,1966,"F♯, G♭",0.19,0.581,0.669,0.0,0.243,-3.659,0.0385,0.926,78.073,77.0,band,pop,0,11.804803721115913,14.555720220633928
2KPUkQyadhmHOQwuZxHYC8,1972,D,0.801,0.275,0.345,0.0569,0.211,-13.929,0.0325,0.188,84.925,16.0,singer,unknown,0,12.172159024816144,5.135798437050262
2KRL3DGRNhiKDQQA50MLS6,1985,A,0.0515,0.487,0.789,4.25e-05,0.329,-8.112,0.108,0.843,161.759,38.0,band,unknown,0,12.793453672616842,9.703144581144354
2KT2tP853wbbERHxfSzmvd,1991,D,0.141,0.506,0.409,0.238,0.106,-10.726,0.0307,0.253,122.265,73.0,singer,rock,0,12.469978029554953,14.301894912550491
2KU3uW8MvoARyLaOPtGtSt,1972,"C♯, D♭",0.721,0.314,0.254,0.398,0.12,-17.159,0.0287,0.238,80.065,26.0,-,unknown,0,12.567240979056246,7.731053144007127
2KV3KWhOvBM8QTZtD4P30w,1967,D,0.401,0.472,0.671,0.000265,0.113,-12.15,0.0547,0.512,132.031,60.0,band,rock,0,12.44970094438482,12.411386182667009
2KVrZKnaDbu9Ik9aMHe8J3,1984,"C♯, D♭",0.627,0.555,0.375,1.96e-05,0.0751,-11.308,0.0418,0.487,138.992,78.0,singer,rock,0,12.519670971861773,15.075140182636064
2KXqsd6ADPW5BN1FKsWLim,1974,C,0.969,0.706,0.456,0.0,0.167,-10.714,0.643,0.64,123.834,16.0,-,unknown,0,11.716690459057835,6.6293632534374485
2KYqHqfiCSAzDpnytaZCeL,2008,C,0.369,0.56,0.652,1.14e-05,0.93,-5.655,0.0377,0.215,117.902,69.0,band,country,0,12.453979050870206,14.225546537040435
2KYtLaAIXcb1VYXPPIHXUB,1969,C,0.678,0.711,0.372,0.0,0.607,-9.465,0.0444,0.915,88.627,44.0,singer,gospel,0,11.988047224214881,10.128030124764045
2KaA0Tgl3RmQLzcvLEtzLH,1983,C,0.356,0.698,0.456,2.96e-05,0.0313,-12.773,0.039,0.796,81.66,72.0,-,rock,1,12.68334355401751,12.942734192921078
2Kax0KNRaIk7Jg85dFSx4q,1986,G,0.324,0.76,0.635,0.0,0.148,-11.403,0.0478,0.855,112.599,21.0,-,unknown,0,12.341774181688901,7.074116816197362
2KcqkvXsqJ3nmtMk2nDnZt,2001,E,0.588,0.71,0.562,6.04e-05,0.107,-4.184,0.0267,0.43,120.053,0.0,-,unknown,0,12.186216816818824,2.1972245773362196
2Kerz9H9IejzeIpjhDJoYG,2017,"A♯, B♭",0.487,0.527,0.366,0.0023,0.11,-10.943,0.0277,0.234,98.994,86.0,singer,pop,0,12.516288905286535,15.984646426386481
2KlJOPMqqg7KaH1VriZnYI,2012,G,0.0034,0.738,0.922,0.0,0.0986,-3.94,0.0833,0.689,116.024,86.0,singer,pop,0,12.417256969509205,15.368930135832768
2KmvTthSR8R05yX3gdS0kE,1983,"D♯, E♭",0.743,0.478,0.372,0.0018,0.0745,-9.639,0.0294,0.375,176.048,64.0,singer,adult standards,0,12.400380413161916,12.614064558576208
2Kpc6hdJqHCG2tt0JW9pyl,2018,E,0.00245,0.544,0.854,1.2e-06,0.249,-4.968,0.0289,0.436,91.966,84.0,singer,country,0,12.095074043469525,14.389617412809836
2Kq4Lkemsr5BIt3knG6sPA,1971,D,0.62,0.369,0.635,3.13e-05,0.207,-9.919,0.0879,0.538,175.331,52.0,band,rock,0,12.088420226343088,12.336907906856927
2KrN3MCNztKcSleZgHEj83,2010,F,0.0319,0.513,0.493,2.91e-05,0.0902,-7.845,0.0272,0.451,138.753,80.0,band,folk/indie,0,12.40972344153292,15.478592549525061
2KrOAg6FftbjgSKdd2a4rS,2015,D,0.707,0.575,0.462,4.25e-05,0.0898,-8.958,0.0353,0.324,84.994,97.0,singer,pop,0,12.49540834997861,16.924138610634902
2Krnm3qWdy4VG5vTkT0cDn,1966,"G♯, A♭",0.861,0.251,0.338,0.0,0.144,-11.897,0.0382,0.353,81.642,34.0,singer,gospel,1,12.080288309675803,8.802973456578423
2Ks9TtFe2AD6kK2GX211Ie,2007,A,0.0199,0.711,0.885,0.0,0.247,-3.178,0.0804,0.514,130.954,84.0,DJ,hip hop/rap,0,12.450590137999692,15.239232920520376
2Ku4EmWMelrukSn8rICXo1,1979,C,0.167,0.733,0.559,0.00955,0.146,-12.798,0.0575,0.608,130.353,29.0,-,unknown,0,12.436342742586227,6.424869023905388
2KukEvIw9uzm5rbfvtAsae,1968,B,0.376,0.471,0.227,1.98e-05,0.251,-14.593,0.0356,0.33,96.744,50.0,-,adult standards,0,11.955480813256735,9.667132107249687
2Kurj5Ant5tAbjMCCoAJ52,1979,C,0.0364,0.739,0.669,0.000151,0.142,-12.854,0.0611,0.557,124.297,74.0,singer,pop,0,12.724869415131389,14.001264550538144
2KvHC9z14GSl4YpkNMX384,2017,G,0.234,0.787,0.69,0.0,0.112,-6.206,0.404,0.465,171.029,99.0,rapper,hip hop/rap,0,12.55515080684703,17.503026608065213
2KvnWMKQ1EyRP6adCO0G3g,1979,A,0.00111,0.85,0.584,0.0326,0.0585,-9.76,0.0466,0.94,125.002,30.0,-,disco,0,12.891258216419425,7.737616282857904
2KxYID9maMVJaGnvGu6Iso,1989,F,0.0928,0.615,0.845,2.77e-05,0.0755,-9.943,0.0393,0.585,117.444,64.0,band,rock,0,12.336929840673829,11.90796306172605
2KygtJWQ8m40bbSt82Wrn6,1999,D,0.000913,0.342,0.526,0.365,0.145,-8.69,0.0284,0.155,75.062,18.0,-,functional,0,12.226218351223132,5.337538079701318
2L3tzoilZgW2DUD9XWOuWi,1967,C,0.847,0.219,0.367,0.0,0.141,-13.046,0.0358,0.423,69.147,14.0,singer,unknown,0,12.112497958886017,3.5553480614894135
2L3uJj4ha9Y5QCZUkld5ah,1975,D,0.0914,0.48,0.868,8.03e-06,0.331,-4.753,0.0459,0.695,128.854,1.0,-,unknown,0,11.43677849239036,3.4965075614664802
2L51ByCm8ugVheFc8UklzS,1981,E,0.0228,0.594,0.898,0.0,0.0627,-4.796,0.0452,0.808,161.512,66.0,singer,rock,1,12.191233081833511,12.705012917496934
2L7rZWg9RLxIwnysmxm4xk,2012,"A♯, B♭",0.0358,0.717,0.55,0.00196,0.126,-6.019,0.0521,0.332,96.976,94.0,singer,pop,1,12.051370146812205,17.208010728290933
2L8cFPItBljPNJgPjTnuIf,2014,"G♯, A♭",0.00412,0.925,0.519,0.0,0.0971,-6.055,0.104,0.247,120.08,80.0,duo,hip hop/rap,1,12.35046731847928,15.450295307961301
2L8kaqJ2YHbKlcX1e1rKnf,1994,C,0.0196,0.477,0.965,0.000126,0.138,-5.735,0.0361,0.642,116.251,64.0,-,pop,0,11.963159966358672,12.519952295105861
2L8mIvM1OwkJyGb3WwDFT3,1972,E,0.791,0.767,0.517,0.000186,0.078,-9.908,0.195,0.846,144.322,69.0,-,blues,1,12.31749773443238,13.749259638175321
2LA4v20vokK9Uaj7WEEMaf,2003,"G♯, A♭",0.00128,0.534,0.888,6.15e-06,0.0772,-4.667,0.0972,0.582,158.368,80.0,singer,pop,0,12.362054504867231,15.387652128454523
2LAlFTU4y8o96vice3cmG0,1989,B,0.0373,0.44,0.812,0.000118,0.345,-10.127,0.0305,0.814,179.375,61.0,-,rock,0,12.506773356562816,12.667952743058672
2LBu8ppBl3aenuqUnBxysH,1990,"C♯, D♭",0.056,0.604,0.814,0.0,0.29,-9.873,0.0286,0.822,108.766,15.0,singer,unknown,0,12.445774350838386,6.0330862217988015
2LCIRBYUBMFy9hL81qthi1,1991,D,0.00812,0.727,0.824,1.58e-06,0.0922,-8.915,0.0394,0.935,125.104,69.0,singer,adult standards,1,12.552968933878697,13.499116204870415
2LEF1A8DOZ9wRYikWgVlZ8,2012,"C♯, D♭",0.0588,0.706,0.89,0.00286,0.306,-4.444,0.0688,0.684,128.011,82.0,singer,pop,1,12.42172420180608,15.791624931999019
2LKVqj0hkZsqQTOuWypM1c,1975,D,0.317,0.635,0.874,0.0582,0.243,-5.047,0.0402,0.939,138.456,21.0,band,pop,0,11.947483247281665,6.590301048196686
2LLcI3oU4CedCQDV5tJ1SK,2003,"C♯, D♭",0.498,0.622,0.392,0.0,0.146,-9.737,0.0253,0.274,77.991,61.0,singer,country,1,12.441148720271016,13.383462226186383
2LMX0orTToTGD8XrsPGGmR,1989,D,0.219,0.731,0.873,5.1e-05,0.0794,-3.789,0.102,0.889,120.097,58.0,singer,pop,1,12.445986781160073,12.976372978401344
2LOJ8xS9Y20in4iVHXp6aa,1981,F,0.407,0.771,0.766,4.32e-06,0.282,-7.141,0.0811,0.91,119.137,56.0,band,disco,0,12.841805202960785,12.170937574761844
2LOOazstxedsL3dBhfo5zF,1998,A,0.216,0.774,0.722,0.0,0.0589,-8.56,0.168,0.793,99.267,76.0,singer,soul/r&b,0,12.256770512686108,14.499696708151916
2LQVTdH9gUGCuXfozQl1KI,2004,B,0.105,0.743,0.705,0.0,0.224,-4.803,0.0431,0.965,121.469,74.0,singer,country,0,12.26214102104971,14.29281745332013
2LTlO3NuNVN70lp2ZbVswF,2017,C,0.137,0.746,0.798,0.0,0.139,-8.382,0.349,0.553,109.968,90.0,rapper,hip hop/rap,0,12.27759298693903,16.38239964831161
2LUPw0EB4c2t5zoRmhG6h3,1967,D,0.643,0.374,0.38,0.0,0.729,-7.669,0.0293,0.499,92.48,42.0,singer,adult standards,0,12.000118014636644,9.238441802087058
2LUYGE3JUk4LIIobqI0jpr,2003,"G♯, A♭",0.383,0.551,0.388,0.0,0.0974,-8.327,0.0263,0.155,131.894,72.0,singer,country,0,12.318070087983628,14.19138068984329
2LVxvGhl2U5p2ql2ujc6vZ,2002,G,0.00192,0.513,0.82,2.83e-06,0.504,-5.428,0.0299,0.52,99.952,72.0,singer,rock,1,12.503956254903999,14.103619789170763
2LWMF10STZqYY9a3YqBiOG,2013,B,0.0438,0.59,0.721,0.0155,0.352,-8.32,0.0317,0.656,111.524,73.0,band,electronic/dance,0,13.025742338799903,14.26005085581719
2LbNjBlR02avRFsU3yuN0W,1980,A,0.674,0.541,0.575,0.00046,0.135,-6.993,0.0376,0.586,78.3,45.0,-,kids,0,12.105002911289503,8.517793011488205
2LbrvMCAArUhFERcwqgv18,1993,"C♯, D♭",0.0138,0.72,0.797,0.000588,0.0604,-7.758,0.144,0.705,180.103,53.0,-,reggae,0,12.671569258419163,11.249376499020979
2Lhra4Sk7nRZpjouJZEVF5,1971,A,0.482,0.863,0.538,0.0732,0.0398,-7.406,0.0987,0.88,74.763,48.0,singer,soul/r&b,0,12.071786682574766,8.829079952564836
2LjiPAQOVazT8sRyXL3XRs,1993,"F♯, G♭",0.0984,0.763,0.742,0.0,0.38,-10.975,0.188,0.483,98.145,82.0,singer,reggae,1,12.502135748820791,10.388533723314632
2LlLifYZDCgja2m1uuFZRi,1964,A,0.699,0.327,0.456,1.98e-05,0.27,-10.475,0.0307,0.562,103.673,55.0,singer,adult standards,0,11.860768522363712,11.40591915128506
2Ln4fno71kJLPZfy1XZoj1,1975,C,0.132,0.825,0.397,0.0334,0.0972,-10.63,0.0317,0.945,85.571,73.0,-,soul/r&b,0,12.150285056386453,13.423895099169163
2LoOwCZyGEBEMyouxsn2WX,1971,C,0.835,0.703,0.353,7.2e-06,0.0443,-10.745,0.0308,0.516,101.836,65.0,singer,adult standards,0,12.21060237081657,12.868791545962207
2Lom9QFnpFYhINpq3Ne7X6,1975,F,0.957,0.436,0.125,1.27e-06,0.121,-15.433,0.0664,0.329,204.771,69.0,singer,adult standards,0,11.729873865907237,12.771585298445846
